[0.0, -20.0, 100.0, 0.0]
[-0.10131105950402511, -20.0, 101.36311429623717, 0.0]
[-0.20262211900805008, -19.999999999999989, 102.72622859247433, 0.0]
[-0.30393317851207513, -20.0, 104.08934288871151, 0.0]
[-0.40524423801610021, -20.0, 105.45245718494874, 0.0]
[-0.50655529752012551, -20.0, 106.81557148118588, 0.0]
[-0.60786635702415093, -20.0, 108.17868577742308, 0.0]
[-0.70917741652817601, -20.0, 109.54180007366027, 0.0]
[-0.81048847603220087, -19.999999999999989, 110.90491436989743, 0.0]
[-0.91179953553622606, -19.999999999999996, 112.26802866613463, 0.0]
[-1.0131105950402512, -20.0, 113.63114296237181, 0.0]
[-1.0762302115405595, -19.998490562448435, 114.96020510249902, 0.0]
[0.28891540937743332, -19.940471126845161, 114.9521197804991, 0.0]
[1.6477181558390912, -19.882282084488686, 114.82047160316907, 0.0]
[2.9886905927895095, -19.823923885758347, 114.56472350937251, 0.0]
[4.3003868568721142, -19.765396473820882, 114.18650319747341, 0.0]
[5.571795466307198, -19.706693385924314, 113.68940567843489, 0.0]
[6.79197904680544, -19.647813875980855, 113.07728343932159, 0.0]
[7.9501412236863125, -19.588759616833634, 112.35466458484505, 0.0]
[9.0361671190677981, -19.529527734121036, 111.52760146762856, 0.0]
[10.04045923524138, -19.470115569035571, 110.60301516736368, 0.0]
[10.953965481526934, -19.410521695017717, 109.58865262168378, 0.0]
[11.768388562523612, -19.350745517021082, 108.49315445072256, 0.0]
[12.476186106813774, -19.290784291441852, 107.32594050881775, 0.0]
[13.070812075832382, -19.230636942881109, 106.09721799123261, 0.0]
[13.546486717172447, -19.170301089968472, 104.81774991746322, 0.0]
[13.898672514341801, -19.109775710579413, 103.49894768550232, 0.0]
[14.123659931980185, -19.049058305023618, 102.15261047627156, 0.0]
[14.219123720191369, -18.988147548028625, 100.79095933754915, 0.0]
[14.183660410798179, -18.927041291858885, 99.426436908267476, 0.0]
[14.017268869141295, -18.865737712247515, 98.071648009382415, 0.0]
[13.721020884686471, -18.804235064641947, 96.739225732589546, 0.0]
[13.297284219078959, -18.742530979827912, 95.441721118338052, 0.0]
[12.749662268543336, -18.68062407901277, 94.191460043848068, 0.0]
[12.082881186566604, -18.618511612739251, 93.000491604718306, 0.0]
[11.303003029513695, -18.556192297777688, 91.88033097874478, 0.0]
[10.417047962143506, -18.493663338645696, 90.842054705175485, 0.0]
